Customer_ID,Age,Gender,Country,Visit_Date,Seating_Region,Ticket_Price,Num_Tickets,Merchandise_Spend,Drink_Spend,Repeat_Visit,Satisfaction_Score,Recommendation_Likelihood
CUST_0529,56,Female,Sweden,2025-08-01 00:00:00,Premium,150,4,25.08,4.47,0,7.8,6
CUST_0530,53,Female,USA,2025-06-16 00:00:00,High Economy,100,2,43.21,4.62,0,7.5,10
CUST_0531,50,Female,Sweden,2025-02-12 00:00:00,High Economy,100,3,6,10.12,0,7.2,10
CUST_0532,47,Female,France,2025-02-19 00:00:00,High Economy,100,3,36.22,35.46,0,10,10
CUST_0533,54,Female,Sweden,2025-05-04 00:00:00,High Economy,100,1,108.89,17.73,1,9.2,10
CUST_0534,40,Male,Germany,2025-06-30 00:00:00,High Economy,100,4,48.66,9.53,0,6.4,7
CUST_0535,27,Female,France,2025-04-02 00:00:00,High Economy,100,2,122.5,22.36,1,10,7
CUST_0536,22,Male,Australia,2025-04-15 00:00:00,High Economy,100,4,25.84,19.61,1,7.4,7
CUST_0537,53,Female,USA,2025-02-09 00:00:00,High Economy,100,4,10.41,38.55,1,8.5,10
CUST_0538,51,Other,Germany,2025-03-17 00:00:00,High Economy,100,2,70.56,19.67,1,9.4,8
CUST_0539,69,Male,Australia,2025-03-27 00:00:00,Economy,60,3,81.2,12.97,0,5.7,10
CUST_0540,48,Male,Sweden,2025-07-15 00:00:00,VIP,200,4,105.64,26.8,0,6.8,10
CUST_0541,27,Male,France,2025-03-08 00:00:00,Economy,60,4,129.42,6.7,0,10,8
CUST_0542,36,Other,USA,2025-01-06 00:00:00,Economy,60,3,48.52,13.79,0,7.7,6
CUST_0543,49,Male,Germany,2025-01-14 00:00:00,Premium,150,2,114.98,11.08,1,9.5,8
CUST_0544,18,Male,Australia,2025-08-05 00:00:00,High Economy,100,1,242.67,8.06,0,7.3,8
CUST_0545,22,Male,Australia,2025-08-14 00:00:00,High Economy,100,3,94.85,10.19,1,7.9,10
CUST_0546,62,Male,USA,2025-01-27 00:00:00,Premium,150,1,26.12,12.72,0,10,8
CUST_0547,21,Male,Japan,2025-04-21 00:00:00,Premium,150,1,49.08,19.13,1,8.7,6
CUST_0548,33,Female,Sweden,2025-02-17 00:00:00,VIP,200,3,69.11,2.41,0,7.5,10
CUST_0549,41,Female,USA,2025-03-03 00:00:00,Premium,150,4,66.22,15.5,0,7,8
CUST_0550,33,Male,Australia,2025-08-03 00:00:00,Economy,60,1,43.36,18.79,0,7.1,4
CUST_0551,19,Male,UK,2025-03-17 00:00:00,Premium,150,1,139.02,29.06,1,9.9,9
CUST_0552,66,Male,Germany,2025-02-25 00:00:00,Economy,60,2,9.99,7.03,0,9.1,9
CUST_0553,45,Male,USA,2025-09-03 00:00:00,High Economy,100,4,51.51,25,1,6.3,7
CUST_0554,49,Female,Japan,2025-07-06 00:00:00,Economy,60,1,67.68,10.04,1,8.1,8
CUST_0555,44,Female,Australia,2025-08-20 00:00:00,High Economy,100,2,27.51,7.86,1,7.9,9
CUST_0556,37,Male,Sweden,2025-08-20 00:00:00,VIP,200,4,109.89,11.33,0,8.5,9
CUST_0557,41,Female,Australia,2025-06-04 00:00:00,High Economy,100,3,63.46,12.76,1,7.1,6
CUST_0558,29,Male,Sweden,2025-05-30 00:00:00,VIP,200,3,57.11,7.7,1,9.6,10
CUST_0559,67,Female,USA,2025-04-21 00:00:00,High Economy,100,2,78.42,36.51,0,8,10
CUST_0560,52,Female,Sweden,2025-07-06 00:00:00,Economy,60,3,57.58,16.49,0,8.6,7
CUST_0561,50,Female,France,2025-02-06 00:00:00,Premium,150,1,88.85,30.51,0,6.8,5
CUST_0562,50,Male,France,2025-07-03 00:00:00,Premium,150,4,4.74,19.59,0,6.9,9
CUST_0563,68,Other,France,2025-07-14 00:00:00,Economy,60,1,7.37,50.94,0,10,7
CUST_0564,60,Male,Japan,2025-03-11 00:00:00,Economy,60,1,96.17,35.24,1,10,9
CUST_0565,54,Male,Japan,2025-02-15 00:00:00,High Economy,100,3,49.96,12.23,0,7.9,10
CUST_0566,29,Male,UK,2025-02-07 00:00:00,Premium,150,1,26.92,10.28,0,10,6
CUST_0567,20,Male,Japan,2025-02-23 00:00:00,High Economy,100,3,62.91,21.46,1,9.8,7
CUST_0568,18,Other,USA,2025-04-25 00:00:00,Premium,150,4,48.83,20.62,0,7.1,8
CUST_0569,50,Female,Australia,2025-04-08 00:00:00,Economy,60,4,24.71,13.94,1,6.9,10
CUST_0570,57,Male,Australia,2025-05-30 00:00:00,Economy,60,1,194.52,44.74,0,9,10
CUST_0571,27,Female,UK,2025-07-01 00:00:00,Economy,60,2,139.68,40.07,0,8.4,8
CUST_0572,60,Other,Japan,2025-07-02 00:00:00,Economy,60,3,30.63,18.15,0,7.4,6
CUST_0573,61,Female,Sweden,2025-03-07 00:00:00,VIP,200,3,31.02,37.11,0,9.1,8
CUST_0574,46,Female,UK,2025-03-06 00:00:00,Economy,60,1,25.81,10.61,0,5.8,7
CUST_0575,30,Other,Sweden,2025-03-24 00:00:00,Economy,60,3,35.99,21.47,1,8.2,9
CUST_0576,29,Other,Sweden,2025-09-08 00:00:00,VIP,200,3,83.96,15.7,0,6.1,9
CUST_0577,48,Female,Germany,2025-03-31 00:00:00,Economy,60,2,54.32,12.31,1,6.2,6
CUST_0578,63,Male,Australia,2025-02-10 00:00:00,Premium,150,2,35.5,7,0,6.9,7
CUST_0579,19,Male,France,2025-04-07 00:00:00,High Economy,100,1,45.45,24.23,0,8.5,8
CUST_0580,68,Female,Japan,2025-05-20 00:00:00,Economy,60,2,35.82,6.58,0,7,8
CUST_0581,67,Male,Sweden,2025-08-24 00:00:00,High Economy,100,1,23.64,26.11,0,6.2,8
CUST_0582,52,Female,Germany,2025-03-05 00:00:00,VIP,200,4,19.82,15.62,1,8.7,8
CUST_0583,40,Male,Australia,2025-01-10 00:00:00,High Economy,100,1,18.53,61.13,1,10,10
CUST_0584,34,Male,France,2025-06-26 00:00:00,High Economy,100,4,62,24.81,1,9,7
CUST_0585,43,Male,Sweden,2025-02-24 00:00:00,Economy,60,1,103.44,21.22,0,10,7
CUST_0586,25,Male,Sweden,2025-04-17 00:00:00,High Economy,100,3,56.77,21.02,0,10,6
CUST_0587,46,Other,UK,2025-04-23 00:00:00,Premium,150,2,5.73,4.43,0,7.3,8
CUST_0588,43,Female,UK,2025-08-03 00:00:00,Economy,60,4,60.78,2.7,1,8.9,8
CUST_0589,27,Female,Australia,2025-07-30 00:00:00,High Economy,100,1,29.53,12.87,0,7.9,5
CUST_0590,43,Female,France,2025-05-01 00:00:00,High Economy,100,2,20.23,19.16,0,9.6,8
CUST_0591,51,Male,Sweden,2025-09-04 00:00:00,High Economy,100,1,13.14,32.88,0,7.9,10
CUST_0592,68,Female,Australia,2025-09-08 00:00:00,Economy,60,2,20.18,11.35,0,6.8,9
CUST_0593,58,Female,Australia,2025-04-30 00:00:00,High Economy,100,2,20.77,142.82,0,10,9
CUST_0594,24,Female,USA,2025-05-22 00:00:00,High Economy,100,1,9.86,9.03,0,8.5,9
CUST_0595,21,Male,Japan,2025-04-07 00:00:00,VIP,200,4,20.79,13.71,1,7,7
CUST_0596,67,Female,UK,2025-05-05 00:00:00,VIP,200,4,73.39,16.39,1,7.3,7
CUST_0597,62,Female,France,2025-08-19 00:00:00,Premium,150,3,117.86,16.3,0,7,10
CUST_0598,28,Other,Sweden,2025-02-21 00:00:00,Premium,150,2,6.3,7.12,0,6.5,9
CUST_0599,46,Female,Australia,2025-07-22 00:00:00,High Economy,100,3,91.85,21.9,0,7.3,7
CUST_0600,53,Female,Sweden,2025-02-03 00:00:00,Economy,60,3,43.44,18.28,1,8.6,5
CUST_0601,42,Female,USA,2025-07-11 00:00:00,High Economy,100,1,13.73,23.93,1,8.1,7
CUST_0602,38,Female,France,2025-02-18 00:00:00,Economy,60,1,35.26,2.89,1,7.3,9
CUST_0603,53,Male,Australia,2025-08-21 00:00:00,Economy,60,1,70.56,18.77,1,10,7
CUST_0604,27,Female,Sweden,2025-08-16 00:00:00,Economy,60,2,51.02,1.93,0,5,9
CUST_0605,54,Female,UK,2025-07-06 00:00:00,High Economy,100,1,8.41,14.5,1,8.5,10
CUST_0606,26,Female,Japan,2025-05-27 00:00:00,High Economy,100,1,47.82,21.37,0,7.8,8
CUST_0607,41,Male,USA,2025-07-16 00:00:00,High Economy,100,2,84.14,26.99,0,6.5,8
CUST_0608,52,Male,France,2025-04-12 00:00:00,VIP,200,2,75.09,13.1,1,8.5,9
CUST_0609,66,Female,USA,2025-06-19 00:00:00,Premium,150,4,36.43,10.92,0,7.7,6
CUST_0610,52,Male,UK,2025-04-21 00:00:00,Economy,60,1,49.42,5.65,0,9.9,7
CUST_0611,65,Female,France,2025-07-01 00:00:00,Economy,60,1,38.12,2.8,0,9.3,9
CUST_0612,53,Male,USA,2025-03-12 00:00:00,Premium,150,1,71.93,17.3,0,10,8
CUST_0613,35,Male,Germany,2025-03-31 00:00:00,High Economy,100,4,75.15,1.29,1,7.3,8
CUST_0614,66,Other,UK,2025-09-03 00:00:00,Economy,60,1,4.2,16.98,0,10,8
CUST_0615,56,Female,UK,2025-01-19 00:00:00,VIP,200,4,84.57,6.71,0,6.3,10
CUST_0616,49,Male,UK,2025-09-01 00:00:00,Premium,150,3,68.62,2.43,0,7.8,9
CUST_0617,41,Male,Germany,2025-08-03 00:00:00,Economy,60,4,29.21,9.45,0,7.3,9
CUST_0618,40,Male,Germany,2025-04-13 00:00:00,High Economy,100,3,101.46,9.33,0,8.9,10
CUST_0619,49,Female,Sweden,2025-01-24 00:00:00,VIP,200,1,38.16,5.5,0,8.9,10
CUST_0620,54,Male,Australia,2025-01-09 00:00:00,High Economy,100,3,24.28,13.01,0,6.6,10
CUST_0621,29,Female,Japan,2025-07-13 00:00:00,Economy,60,4,29.58,18.28,1,9,7
CUST_0622,66,Other,USA,2025-02-10 00:00:00,High Economy,100,2,51.89,7.78,1,7.4,10
CUST_0623,30,Male,Sweden,2025-05-07 00:00:00,Premium,150,3,35.14,8.69,0,6.8,6
CUST_0624,40,Female,USA,2025-06-23 00:00:00,Premium,150,3,28.88,12.67,0,8,10
CUST_0625,42,Other,Japan,2025-06-15 00:00:00,High Economy,100,1,25.02,20.01,0,5.8,7
CUST_0626,52,Male,Australia,2025-06-30 00:00:00,High Economy,100,4,77.46,25.44,1,9.4,8
CUST_0627,58,Female,Germany,2025-05-22 00:00:00,Economy,60,3,73.18,56.28,0,7.9,8
CUST_0628,47,Female,Australia,2025-02-02 00:00:00,VIP,200,3,6.01,0.51,1,7.9,7
CUST_0629,34,Other,Germany,2025-07-30 00:00:00,Economy,60,3,31.17,12.17,1,7.9,8
CUST_0630,66,Female,Japan,2025-02-14 00:00:00,VIP,200,3,83.02,30.82,1,10,7
CUST_0631,37,Female,Australia,2025-08-25 00:00:00,Premium,150,2,47,37.41,1,10,6
CUST_0632,65,Female,Sweden,2025-01-17 00:00:00,VIP,200,4,86.98,38.45,0,10,8
CUST_0633,42,Female,France,2025-04-13 00:00:00,Premium,150,1,106.89,42.03,0,7.9,10
CUST_0634,39,Female,Sweden,2025-08-10 00:00:00,High Economy,100,1,106.21,46.95,1,6.3,8
CUST_0635,30,Female,USA,2025-08-12 00:00:00,High Economy,100,2,94.87,17.2,0,8,9
CUST_0636,36,Female,Sweden,2025-03-26 00:00:00,Premium,150,4,40.51,42.31,0,8.5,7
CUST_0637,66,Male,Japan,2025-08-16 00:00:00,High Economy,100,3,32.99,5.99,0,9.2,6
CUST_0638,53,Male,UK,2025-04-21 00:00:00,VIP,200,2,44.09,14.52,0,8.5,9
CUST_0639,29,Male,USA,2025-08-07 00:00:00,Economy,60,4,35.48,13.64,1,6.5,10
CUST_0640,58,Male,Australia,2025-01-20 00:00:00,Economy,60,3,96.72,10.75,0,7.2,8
CUST_0641,36,Male,USA,2025-02-02 00:00:00,Premium,150,2,73.41,6.27,0,7.1,9
CUST_0642,29,Other,France,2025-02-11 00:00:00,High Economy,100,4,52.24,33.94,1,8.8,10
CUST_0643,26,Male,Germany,2025-01-24 00:00:00,Premium,150,1,15.33,15.6,1,8.8,8
CUST_0644,24,Female,Australia,2025-01-24 00:00:00,VIP,200,1,72.34,16.38,0,9,8
CUST_0645,45,Male,USA,2025-01-25 00:00:00,Premium,150,4,106.84,6.36,0,8.5,9
CUST_0646,31,Female,Australia,2025-05-29 00:00:00,Economy,60,1,28.4,22.61,0,4.9,9
CUST_0647,48,Other,Australia,2025-05-26 00:00:00,High Economy,100,4,98.99,35.01,0,5.4,6
CUST_0648,69,Female,Australia,2025-04-21 00:00:00,VIP,200,3,68.32,21.08,0,7.8,8
CUST_0649,36,Female,Germany,2025-04-15 00:00:00,Economy,60,4,203.14,7.42,0,8.1,8
CUST_0650,64,Male,Japan,2025-02-15 00:00:00,High Economy,100,3,43.39,36.13,1,9.9,7
CUST_0651,33,Female,Sweden,2025-07-23 00:00:00,Economy,60,2,30.05,2.42,0,8.1,8
CUST_0652,22,Male,Australia,2025-06-18 00:00:00,High Economy,100,4,89.28,25.92,0,6.5,6
CUST_0653,52,Other,UK,2025-08-17 00:00:00,High Economy,100,2,25.96,7.32,0,9,6
CUST_0654,29,Male,Japan,2025-02-09 00:00:00,VIP,200,1,51.51,41.55,0,8,8
CUST_0655,42,Female,France,2025-01-19 00:00:00,Premium,150,3,62.82,55.83,1,7.4,9
CUST_0656,69,Female,Germany,2025-07-12 00:00:00,Economy,60,4,86.94,9.54,0,5.6,8
CUST_0657,38,Male,USA,2025-01-24 00:00:00,Premium,150,2,108.34,12.49,0,8.1,7
CUST_0658,53,Male,Germany,2025-05-24 00:00:00,Economy,60,3,171.71,24.03,0,8.3,7
CUST_0659,40,Male,USA,2025-02-25 00:00:00,High Economy,100,3,8.47,10.63,1,6.5,9
CUST_0660,33,Male,Germany,2025-03-31 00:00:00,VIP,200,1,164.16,3.38,0,9.1,10
CUST_0661,56,Female,USA,2025-03-27 00:00:00,VIP,200,1,13.69,43.65,0,9,9
CUST_0662,62,Male,Australia,2025-01-28 00:00:00,Premium,150,3,20.34,11.23,0,8.1,10
CUST_0663,59,Male,Sweden,2025-06-16 00:00:00,Economy,60,3,79.75,20.98,1,8,6
CUST_0664,56,Male,USA,2025-07-31 00:00:00,High Economy,100,4,55.3,9.09,0,9.4,8
CUST_0665,31,Female,USA,2025-08-06 00:00:00,Premium,150,3,18.22,19.37,0,8.6,10
CUST_0666,48,Male,UK,2025-07-18 00:00:00,Premium,150,4,75.63,19.04,0,6.9,6
CUST_0667,22,Male,USA,2025-05-11 00:00:00,VIP,200,3,43.22,22.62,0,7.7,7
CUST_0668,52,Male,UK,2025-01-06 00:00:00,High Economy,100,1,9.2,10.73,1,8.8,9
CUST_0669,40,Male,France,2025-05-20 00:00:00,VIP,200,4,111.32,6.7,1,5,8
CUST_0670,46,Female,Australia,2025-04-17 00:00:00,Economy,60,2,24.49,9.53,0,6.6,7
CUST_0671,60,Male,UK,2025-05-23 00:00:00,Premium,150,1,18.39,63.4,0,9,6
CUST_0672,28,Male,Sweden,2025-03-20 00:00:00,Premium,150,4,51.53,27.41,0,9.8,10
CUST_0673,35,Female,Japan,2025-07-22 00:00:00,High Economy,100,4,21.97,17.47,0,9.5,5
CUST_0674,64,Female,Australia,2025-04-11 00:00:00,High Economy,100,2,75.37,5.39,0,9.3,9
CUST_0675,29,Male,UK,2025-08-26 00:00:00,Economy,60,4,42.58,23.28,0,8.2,7
CUST_0676,26,Female,Australia,2025-06-04 00:00:00,High Economy,100,3,63.44,52.42,0,6.5,10
CUST_0677,27,Other,Australia,2025-01-12 00:00:00,VIP,200,2,28.24,19.57,0,7.7,6
CUST_0678,61,Male,Australia,2025-08-22 00:00:00,High Economy,100,1,54.5,24.54,1,5,10
CUST_0679,34,Female,France,2025-08-09 00:00:00,Premium,150,1,22.86,7.42,1,10,9
CUST_0680,55,Female,Sweden,2025-01-24 00:00:00,VIP,200,3,38.33,17.49,1,6.8,9
CUST_0681,24,Female,Germany,2025-07-14 00:00:00,Economy,60,1,48.33,50.91,0,7.2,7
CUST_0682,63,Male,Germany,2025-08-06 00:00:00,Economy,60,4,7.79,13.47,1,9.6,8
CUST_0683,30,Male,UK,2025-08-31 00:00:00,Economy,60,4,100.8,37.63,0,5.6,8
CUST_0684,57,Female,Australia,2025-03-13 00:00:00,High Economy,100,3,11.84,7.05,0,6.2,10
CUST_0685,59,Other,UK,2025-08-07 00:00:00,High Economy,100,1,19.76,21.75,1,8.4,9
CUST_0686,26,Female,France,2025-02-21 00:00:00,Premium,150,1,23.5,14.36,0,8.8,9
CUST_0687,67,Male,France,2025-05-31 00:00:00,Premium,150,3,72.84,36.63,0,7.9,9
CUST_0688,44,Female,USA,2025-04-20 00:00:00,Economy,60,2,31.08,42.28,0,7.9,9
CUST_0689,19,Female,France,2025-08-09 00:00:00,Premium,150,1,141.24,19.84,0,9.9,6
CUST_0690,22,Male,USA,2025-07-09 00:00:00,Economy,60,2,147.41,20.81,0,9,10
CUST_0691,46,Male,Sweden,2025-08-27 00:00:00,Economy,60,1,74.99,61.21,0,8.8,7
CUST_0692,54,Female,UK,2025-04-28 00:00:00,Premium,150,1,24.72,34.06,1,9.2,8
CUST_0693,55,Male,Japan,2025-08-23 00:00:00,High Economy,100,1,40.79,7.98,0,7.5,10
CUST_0694,36,Female,Sweden,2025-02-09 00:00:00,High Economy,100,1,51.62,13.58,0,10,10
CUST_0695,25,Male,France,2025-06-13 00:00:00,Premium,150,4,99.49,14.07,0,4.5,9
CUST_0696,65,Male,Sweden,2025-03-13 00:00:00,Economy,60,2,38.96,28.15,0,10,7
CUST_0697,62,Male,Sweden,2025-03-18 00:00:00,High Economy,100,2,23.43,30.5,1,9.4,8
CUST_0698,18,Female,Sweden,2025-07-30 00:00:00,Premium,150,1,16.25,31.85,0,8.4,8
CUST_0699,39,Other,France,2025-01-16 00:00:00,High Economy,100,1,103.6,2.7,0,8.1,8
CUST_0700,69,Male,Japan,2025-02-23 00:00:00,Economy,60,2,75.1,39.78,0,7.8,6
CUST_0701,34,Female,Australia,2025-07-15 00:00:00,Premium,150,4,36.13,10.85,1,9.7,10
CUST_0702,24,Female,Sweden,2025-04-04 00:00:00,Economy,60,3,38.74,7.56,1,7.9,8
CUST_0703,42,Female,USA,2025-01-23 00:00:00,Premium,150,3,19.19,30.22,0,6.9,7
CUST_0704,62,Male,France,2025-02-27 00:00:00,Economy,60,2,175.42,45.65,0,9.4,7
CUST_0705,21,Female,Sweden,2025-08-31 00:00:00,Economy,60,1,55.46,35.25,0,10,8
CUST_0706,53,Female,Japan,2025-08-11 00:00:00,Premium,150,1,10.92,22.11,0,5.1,6
CUST_0707,23,Male,Australia,2025-06-15 00:00:00,Premium,150,4,13.11,27.24,0,10,9
CUST_0708,48,Male,France,2025-04-21 00:00:00,Economy,60,3,34.67,6.11,1,6.4,8
CUST_0709,36,Female,Germany,2025-04-15 00:00:00,High Economy,100,4,22.54,6.07,0,6.6,10
CUST_0710,61,Other,Australia,2025-05-03 00:00:00,Economy,60,3,47.15,57.02,1,6.1,8
CUST_0711,56,Male,USA,2025-03-10 00:00:00,VIP,200,2,71.26,16.65,0,8,6
CUST_0712,44,Female,Sweden,2025-09-02 00:00:00,Economy,60,3,20.53,10.8,0,6.1,6
CUST_0713,27,Other,Japan,2025-09-05 00:00:00,Economy,60,4,36.84,7.33,0,6.3,7
CUST_0714,43,Female,Germany,2025-08-13 00:00:00,Economy,60,4,15.64,28.56,0,7,8
CUST_0715,36,Other,Japan,2025-04-16 00:00:00,VIP,200,4,146.13,27.52,0,8.2,7
CUST_0716,56,Female,Germany,2025-08-29 00:00:00,High Economy,100,2,71.2,21.63,0,8.4,8
CUST_0717,20,Male,France,2025-02-27 00:00:00,High Economy,100,3,73.65,29.11,0,9.9,7
CUST_0718,62,Male,Germany,2025-05-18 00:00:00,Premium,150,3,67.28,23.26,0,9.8,8
CUST_0719,30,Male,USA,2025-04-23 00:00:00,High Economy,100,4,22.36,13.44,0,9.5,7
CUST_0720,67,Female,USA,2025-08-24 00:00:00,VIP,200,3,56.22,3.95,0,7.6,9
CUST_0721,45,Female,UK,2025-06-01 00:00:00,Economy,60,1,54.4,38.61,0,5.2,8
CUST_0722,37,Male,USA,2025-01-01 00:00:00,High Economy,100,1,57.37,28.15,0,5.2,10
CUST_0723,45,Female,Australia,2025-03-20 00:00:00,VIP,200,1,25.99,30.11,0,9.5,9
CUST_0724,25,Female,Germany,2025-04-16 00:00:00,High Economy,100,3,27.48,31.7,0,9.3,8
CUST_0725,58,Female,USA,2025-08-06 00:00:00,High Economy,100,2,92.57,22.36,1,7.1,8
CUST_0726,56,Female,France,2025-03-15 00:00:00,VIP,200,2,35.14,15.66,1,5.8,6
CUST_0727,18,Female,Japan,2025-08-09 00:00:00,Economy,60,2,92.59,38.73,0,6.4,10
CUST_0728,20,Male,Japan,2025-07-08 00:00:00,Economy,60,2,26.15,16.3,0,8.3,7
CUST_0729,30,Male,UK,2025-02-01 00:00:00,High Economy,100,1,25.25,18.97,0,8.3,8
CUST_0730,45,Male,Japan,2025-06-24 00:00:00,VIP,200,1,24.21,12.44,1,9.6,9
CUST_0731,66,Male,Germany,2025-01-07 00:00:00,Economy,60,4,45.89,32.37,0,7.3,8
CUST_0732,42,Female,UK,2025-08-08 00:00:00,High Economy,100,3,96.4,14.95,0,7.6,10
CUST_0733,50,Female,Germany,2025-05-20 00:00:00,Premium,150,3,27.38,24.81,1,9.7,6
CUST_0734,55,Male,France,2025-07-12 00:00:00,High Economy,100,2,25.96,17.04,0,4.8,10
CUST_0735,23,Female,UK,2025-02-25 00:00:00,High Economy,100,1,57.21,5.02,0,8.5,9
CUST_0736,61,Male,Sweden,2025-06-25 00:00:00,High Economy,100,2,12.97,32.16,0,7.5,8
CUST_0737,62,Other,Australia,2025-08-08 00:00:00,High Economy,100,4,99.98,25.94,0,9.1,8
CUST_0738,49,Other,Australia,2025-07-28 00:00:00,High Economy,100,3,47.65,13.99,1,8.8,5
CUST_0739,62,Male,Germany,2025-02-06 00:00:00,Economy,60,3,48.38,21.84,1,7,7
CUST_0740,64,Female,Japan,2025-01-10 00:00:00,Premium,150,2,105.64,33.05,0,7.2,8
CUST_0741,38,Male,Sweden,2025-01-10 00:00:00,Economy,60,4,127.91,49.45,0,4.5,8
CUST_0742,33,Female,UK,2025-03-28 00:00:00,Economy,60,3,41.62,20.32,0,9.1,10
CUST_0743,38,Female,Sweden,2025-05-01 00:00:00,High Economy,100,4,25.83,17.84,0,8.4,10
CUST_0744,28,Male,Sweden,2025-01-25 00:00:00,High Economy,100,4,35.05,19.84,0,10,8
CUST_0745,54,Female,Japan,2025-01-22 00:00:00,High Economy,100,2,25.19,12.66,0,7.4,8
CUST_0746,53,Male,UK,2025-05-16 00:00:00,High Economy,100,1,18.76,19.24,0,9.4,7
CUST_0747,52,Male,France,2025-07-13 00:00:00,Economy,60,2,16.39,11.81,0,6.4,5
CUST_0748,36,Female,Japan,2025-05-05 00:00:00,High Economy,100,1,36.55,13.17,0,3.9,7
CUST_0749,37,Male,Sweden,2025-05-27 00:00:00,Economy,60,4,73.05,8.96,0,7.9,8
CUST_0750,35,Female,Sweden,2025-01-15 00:00:00,VIP,200,1,52.37,16.66,0,7.1,10
CUST_0751,64,Male,France,2025-01-09 00:00:00,VIP,200,4,64.71,17.42,0,6.4,9
CUST_0752,58,Other,Sweden,2025-01-15 00:00:00,High Economy,100,3,57.68,23.28,0,9.3,8
CUST_0753,66,Male,Sweden,2025-04-23 00:00:00,Premium,150,3,9.15,5.81,0,9.8,7
CUST_0754,31,Female,Sweden,2025-03-15 00:00:00,Premium,150,3,32.71,28.55,0,8.2,5
CUST_0755,32,Female,Australia,2025-04-27 00:00:00,Premium,150,2,48.43,14.47,0,7.7,5
CUST_0756,48,Male,Japan,2025-03-30 00:00:00,Premium,150,2,44.38,1.9,0,8.1,6
CUST_0757,18,Other,USA,2025-05-03 00:00:00,VIP,200,4,29.11,26.17,0,7,8
CUST_0758,20,Female,Japan,2025-05-10 00:00:00,Economy,60,3,53.52,12.47,0,8.8,10
CUST_0759,33,Female,France,2025-05-31 00:00:00,Premium,150,2,105.33,48.96,1,5.7,10
CUST_0760,40,Female,Sweden,2025-01-03 00:00:00,Economy,60,3,68.64,7.41,0,6.4,9
CUST_0761,28,Other,Japan,2025-03-27 00:00:00,Economy,60,2,92.31,21.27,0,6.8,7
CUST_0762,29,Other,Australia,2025-07-25 00:00:00,Economy,60,1,113.68,8.28,0,8.8,10
CUST_0763,27,Female,France,2025-04-03 00:00:00,VIP,200,1,87.6,2.05,0,7.5,7
CUST_0764,49,Female,Germany,2025-07-30 00:00:00,Economy,60,3,106.73,59.12,0,10,9
CUST_0765,33,Male,Japan,2025-06-25 00:00:00,High Economy,100,4,6.17,14.66,0,9.2,6
CUST_0766,25,Male,Germany,2025-04-06 00:00:00,High Economy,100,2,55.16,10.27,0,6.8,6
CUST_0767,55,Female,Sweden,2025-02-27 00:00:00,High Economy,100,2,21.6,26.47,0,9,10
CUST_0768,29,Male,Australia,2025-08-15 00:00:00,Economy,60,1,74.54,20.16,0,7.4,8
CUST_0769,41,Female,Australia,2025-08-29 00:00:00,Premium,150,1,82.45,2.12,0,8.7,7
CUST_0770,45,Male,Japan,2025-03-24 00:00:00,Economy,60,4,22.08,8.75,1,9.3,10
CUST_0771,25,Male,France,2025-08-20 00:00:00,High Economy,100,4,86,8.83,0,9.7,10
CUST_0772,45,Female,France,2025-05-05 00:00:00,Economy,60,4,46.82,4.97,1,8.3,7
CUST_0773,53,Other,Australia,2025-07-24 00:00:00,Economy,60,3,48.06,12.54,1,10,8
CUST_0774,43,Male,France,2025-02-06 00:00:00,Premium,150,1,86.18,15.15,0,8.7,8
CUST_0775,25,Female,Australia,2025-06-28 00:00:00,Economy,60,3,24.48,31.34,0,8.2,4
CUST_0776,67,Female,Japan,2025-09-03 00:00:00,VIP,200,1,85.74,18.04,0,7.5,6
CUST_0777,45,Male,USA,2025-06-13 00:00:00,VIP,200,1,24.62,3.93,1,7.1,9
CUST_0778,45,Female,Australia,2025-06-24 00:00:00,VIP,200,2,46.46,9.75,1,8.6,7
CUST_0779,54,Male,Germany,2025-05-27 00:00:00,Premium,150,1,24.47,25.44,0,8.2,9
CUST_0780,58,Male,France,2025-01-07 00:00:00,High Economy,100,1,58.11,18.86,1,8.4,8
CUST_0781,53,Other,Australia,2025-08-12 00:00:00,VIP,200,3,56.71,11.83,0,8.7,10
CUST_0782,44,Male,Australia,2025-03-31 00:00:00,VIP,200,1,51.46,3.55,0,8.4,6
CUST_0783,34,Female,Japan,2025-04-26 00:00:00,Economy,60,3,33.04,52.95,1,10,9
CUST_0784,26,Female,France,2025-01-07 00:00:00,Economy,60,4,79.49,62.49,1,7.2,8
CUST_0785,50,Male,USA,2025-03-19 00:00:00,Economy,60,1,7.03,21.54,0,8.6,7
CUST_0786,37,Female,Japan,2025-06-10 00:00:00,Economy,60,1,41.26,14.15,1,7.7,7
CUST_0787,30,Other,USA,2025-04-04 00:00:00,Economy,60,3,94.53,10.32,1,4.3,8
CUST_0788,45,Male,Japan,2025-01-30 00:00:00,VIP,200,4,108.35,19.44,1,7.7,9
CUST_0789,65,Female,France,2025-02-07 00:00:00,Premium,150,2,54.38,40.01,1,6.6,8
CUST_0790,46,Female,UK,2025-04-24 00:00:00,Economy,60,4,54.61,15.7,1,7.9,8
CUST_0791,30,Female,France,2025-06-13 00:00:00,Premium,150,3,18.03,8.69,0,8,7
CUST_0792,63,Female,France,2025-05-22 00:00:00,High Economy,100,4,22.64,49.5,1,8.6,7
